EMAPA:32262,Urogenital,vasculature of pelvic urethra of male
EMAPA:30807,Urogenital,vasculature of penis
EMAPA:30805,Urogenital,vasculature of prostate gland
EMAPA:32265,Urogenital,vasculature of prostatic urethra
EMAPA:30791,Urogenital,vasculature of scrotum
EMAPA:30797,Urogenital,vasculature of seminal vesicle
EMAPA:29603,Urogenital,vasculature of testis
EMAPA:29631,Urogenital,vasculature of the ovary
EMAPA:30811,Urogenital,vasculature of uterus
EMAPA:30813,Urogenital,vasculature of vagina
EMAPA:31561,Urogenital,ventral mesenchyme of pelvic urethra
EMAPA:29836,Urogenital,ventral prostate gland
EMAPA:29838,Urogenital,ventral prostatic epithelium
EMAPA:29844,Urogenital,ventral prostatic interstitium
EMAPA:30079,Urogenital,ventrolateral genital swelling
EMAPA:35920,Urogenital,vesicular gland
EMAPA:27772,Urogenital,visceral epithelium of capillary loop renal corpuscle
EMAPA:27913,Urogenital,visceral epithelium of capillary loop renal corpuscle
EMAPA:28254,Urogenital,visceral epithelium of mature renal corpuscle
EMAPA:27967,Urogenital,visceral epithelium of maturing renal corpuscle
EMAPA:27895,Urogenital,visceral epithelium of s-shaped body
EMAPA:27766,Urogenital,visceral epithelium of s-shaped body
EMAPA:16245,Urogenital,visceral organ system
